volume,volume_size,volume_used_size,fs_type,file_count,total_memory,free_memory,shared_memory,cached_memory,cpu_count,average_cpu_usage_on_previous_one_minute,average_cpu_usage_on_previous_five_minute,average_cpu_usage_on_previous_fifteen_minute,num_extents,num_bytes_read,num_bytes_write,square_sum_head_move,square_sum_read,backup_elapsed_time
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,896432,19848,828656,1,0.92,1.02,1.04,14,11534336,78643200,207618048,274726912,58269
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,896312,19860,828812,1,0.85,1,1.04,8834,18508414976,18508414976,5.92108E+11,5.92175E+11,415273861
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,899952,19848,828128,1,1,1,1.04,14,11534336,18508414976,207618048,274726912,98371
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,893628,19848,831072,1,0.92,0.99,1.03,7235,15155068928,15155068928,4.84801E+11,4.84868E+11,332995368
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,898440,19848,829248,1,0.97,0.98,1.03,14,11534336,15155068928,207618048,274726912,40817
/lvm/fsa-2G-ext3,1998672,1016624,2,31,1883160,893544,19848,832124,1,0.9,0.96,1.02,634,1311768576,1311768576,41815113728,41882222592,63680042
/lvm/fsa-2G-ext3,1998672,1016624,2,31,1883160,897056,19848,830276,1,0.97,0.97,1.02,14,11534336,1311768576,207618048,274726912,55210
/lvm/fsa-2G-ext4,1998672,1366084,3,27,1883160,890852,19848,833292,1,1.13,1,1.03,752,1559232512,1559232512,49733959680,49801068544,42493928
/lvm/fsa-2G-ext4,1998672,1366084,3,27,1883160,893064,19848,834288,1,0.98,0.99,1.03,14,11534336,1559232512,207618048,274726912,39479
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,890748,19848,834400,1,0.98,0.99,1.03,4076,8530165760,8530165760,2.72804E+11,2.72871E+11,140684551
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,889292,19848,835316,1,0.94,0.97,1.02,14,11534336,8530165760,207618048,274726912,50871
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,891356,19860,835392,1,0.95,0.97,1.02,6654,13936623616,13936623616,4.4581E+11,4.45878E+11,321936635
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,891568,19860,835108,1,1.08,1.03,1.04,14,11534336,13936623616,207618048,274726912,64104
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,888204,19860,835140,1,1,1.01,1.03,2493,5210374144,5210374144,1.6657E+11,1.66638E+11,138416841
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,890152,19848,836188,1,1.02,1.02,1.04,14,11534336,5210374144,207618048,274726912,59293
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,886828,19860,836252,1,0.94,1.01,1.03,2492,5208276992,5208276992,1.66503E+11,1.6657E+11,79244978
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,888780,19860,837284,1,1,1.01,1.03,14,11534336,5208276992,207618048,274726912,46847
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,77752,19832,1654776,1,2.11,1.33,1.14,5690,11914969088,11914969088,3.81118E+11,3.81185E+11,258558520
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,885236,19832,843272,1,1.01,1.14,1.11,14,11534336,11914969088,207618048,274726912,83728
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,881416,19832,847080,1,0.95,1.11,1.11,3160,6609174528,6609174528,2.11332E+11,2.11399E+11,138713614
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,887364,19832,841256,1,0.92,1.04,1.08,14,11534336,6609174528,207618048,274726912,55498
/lvm/fsa-10G-ext3,10190136,84764,2,10,1883160,881832,19844,844516,1,0.92,1.04,1.08,283,575668224,575668224,18259902464,18327011328,9496201
/lvm/fsa-10G-ext3,10190136,84764,2,10,1883160,882484,19832,845556,1,0.94,1.04,1.08,14,11534336,575668224,207618048,274726912,59104
/lvm/fsa-10G-ext4,10190100,7006708,3,112,1883160,876504,19844,845640,1,0.94,1.04,1.08,3902,8165261312,8165261312,2.61127E+11,2.61194E+11,175860268
/lvm/fsa-10G-ext4,10190100,7006708,3,112,1883160,889532,19832,838500,1,0.97,1,1.05,14,11534336,8165261312,207618048,274726912,51970
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,884404,19844,841320,1,0.97,1,1.05,52,91226112,91226112,2757754880,2824863744,978873
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,878524,19836,842472,1,1.29,1.06,1.07,14,11534336,91226112,207618048,274726912,39944
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,872448,28024,851068,1,1.27,1.06,1.07,46,78643200,78643200,2355101696,2422210560,785233
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,871220,28036,852124,1,1.27,1.06,1.07,14,11534336,78643200,207618048,274726912,38194
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,870968,28024,852224,1,1.17,1.05,1.06,8834,18508414976,18508414976,5.92108E+11,5.92175E+11,417131101
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,887208,28036,840048,1,1.03,1.04,1.05,14,11534336,18508414976,207618048,274726912,60093
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,881796,28036,843304,1,0.95,1.02,1.04,7235,15155068928,15155068928,4.84801E+11,4.84868E+11,353981938
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,883892,28036,840312,1,1,1.01,1.04,14,11534336,15155068928,207618048,274726912,67023
/lvm/fsa-2G-ext3,1998672,956372,2,29,1883160,872608,28024,850856,1,0.92,1,1.03,607,1255145472,1255145472,40003174400,40070283264,33882495
/lvm/fsa-2G-ext3,1998672,956372,2,29,1883160,885188,28028,841308,1,0.91,0.98,1.03,14,11534336,1255145472,207618048,274726912,65195
/lvm/fsa-2G-ext4,1998672,1424800,3,26,1883160,878744,28024,844380,1,0.84,0.97,1.02,771,1599078400,1599078400,51009028096,51076136960,38240772
/lvm/fsa-2G-ext4,1998672,1424800,3,26,1883160,880820,28024,845572,1,0.86,0.96,1.02,14,11534336,1599078400,207618048,274726912,60549
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,878600,28036,845536,1,0.87,0.96,1.02,4076,8530165760,8530165760,2.72804E+11,2.72871E+11,161858640
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,877136,28036,848768,1,1,0.99,1.03,14,11534336,8530165760,207618048,274726912,108772
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,874360,28024,848824,1,1,0.99,1.03,6654,13936623616,13936623616,4.4581E+11,4.45878E+11,310319106
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,883908,28024,839200,1,1.02,1,1.03,14,11534336,13936623616,207618048,274726912,83893
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,880372,28024,839432,1,0.93,0.99,1.02,2493,5210374144,5210374144,1.6657E+11,1.66638E+11,83799699
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,883132,28024,840248,1,0.92,0.96,1.01,14,11534336,5210374144,207618048,274726912,52101
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,879608,28024,840400,1,0.93,0.96,1.01,2492,5208276992,5208276992,1.66503E+11,1.6657E+11,109623648
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,881256,28024,841344,1,0.99,0.97,1.01,14,11534336,5208276992,207618048,274726912,74503
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,88236,28024,1644628,1,2.3,1.4,1.16,5690,11914969088,11914969088,3.81118E+11,3.81185E+11,284673526
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,887456,28036,841464,1,1.05,1.18,1.13,14,11534336,11914969088,207618048,274726912,50726
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,887520,28024,841456,1,1.04,1.17,1.13,3160,6609174528,6609174528,2.11332E+11,2.11399E+11,81964315
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,886812,28024,841852,1,1.01,1.13,1.12,14,11534336,6609174528,207618048,274726912,55372
/lvm/fsa-10G-ext3,10190136,71852,2,10,1883160,883540,28036,841808,1,0.93,1.11,1.12,280,569376768,569376768,18058575872,18125684736,13248875
/lvm/fsa-10G-ext3,10190136,71852,2,10,1883160,885768,28024,842876,1,0.95,1.11,1.11,14,11534336,569376768,207618048,274726912,84166
/lvm/fsa-10G-ext4,10190100,6934584,3,107,1883160,883412,28036,842888,1,0.95,1.1,1.11,3853,8062500864,8062500864,2.57839E+11,2.57906E+11,186233081
/lvm/fsa-10G-ext4,10190100,6934584,3,107,1883160,886176,28028,842248,1,1,1.07,1.1,14,11534336,8062500864,207618048,274726912,68149
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,883808,28024,842264,1,1,1.07,1.1,52,91226112,91226112,2757754880,2824863744,2130230
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,882736,28036,843288,1,1,1.06,1.1,14,11534336,91226112,207618048,274726912,61018
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,879856,28024,843432,1,1.08,1.08,1.1,46,78643200,78643200,2355101696,2422210560,1705133
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,881204,28024,844460,1,1.08,1.08,1.1,14,11534336,78643200,207618048,274726912,67704
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,881088,28036,844552,1,1.07,1.08,1.1,8834,18508414976,18508414976,5.92108E+11,5.92175E+11,383600491
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,885424,28036,841884,1,1.02,1.03,1.07,14,11534336,18508414976,207618048,274726912,366883
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,883064,28024,841788,1,1.02,1.03,1.07,7235,15155068928,15155068928,4.84801E+11,4.84868E+11,348722902
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,885044,28036,842092,1,1.24,1.06,1.06,14,11534336,15155068928,207618048,274726912,61422
/lvm/fsa-2G-ext3,1998672,1036532,2,27,1883160,881672,28024,842032,1,1.14,1.05,1.06,630,1303379968,1303379968,41546678272,41613787136,14397074
/lvm/fsa-2G-ext3,1998672,1036532,2,27,1883160,883752,28024,843072,1,1.11,1.04,1.05,14,11534336,1303379968,207618048,274726912,55107
/lvm/fsa-2G-ext4,1998672,1194664,3,24,1883160,880188,28024,843184,1,1.18,1.06,1.06,668,1383071744,1383071744,44096815104,44163923968,33451806
/lvm/fsa-2G-ext4,1998672,1194664,3,24,1883160,882360,28036,844176,1,1.1,1.05,1.06,14,11534336,1383071744,207618048,274726912,55119
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,878948,28024,844284,1,1.01,1.04,1.05,4076,8530165760,8530165760,2.72804E+11,2.72871E+11,175846831
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,883300,28036,843220,1,1,1.01,1.04,14,11534336,8530165760,207618048,274726912,63221
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,882852,28028,843332,1,1,1.01,1.04,6654,13936623616,13936623616,4.4581E+11,4.45878E+11,311650677
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,884716,28024,841520,1,0.92,1,1.04,14,11534336,13936623616,207618048,274726912,57950
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,879740,28036,841644,1,0.92,1,1.04,2493,5210374144,5210374144,1.6657E+11,1.66638E+11,112191002
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,883016,28024,842700,1,0.94,0.97,1.03,14,11534336,5210374144,207618048,274726912,91479
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,879588,28024,842868,1,0.95,0.97,1.03,2492,5208276992,5208276992,1.66503E+11,1.6657E+11,93557736
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,881584,28024,843824,1,0.99,0.98,1.03,14,11534336,5208276992,207618048,274726912,61562
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,92044,28020,1639564,1,2.05,1.32,1.14,5690,11914969088,11914969088,3.81118E+11,3.81185E+11,212996558
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,886796,27928,845540,1,1,1.13,1.11,14,11534336,11914969088,207618048,274726912,58270
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,883164,27928,849300,1,0.93,1.11,1.1,3160,6609174528,6609174528,2.11332E+11,2.11399E+11,110096334
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,892308,27940,837424,1,0.99,1.08,1.09,14,11534336,6609174528,207618048,274726912,54727
/lvm/fsa-10G-ext3,10190136,77868,2,10,1883160,889284,27928,840772,1,1,1.07,1.09,282,573571072,573571072,18192793600,18259902464,14830247
/lvm/fsa-10G-ext3,10190136,77868,2,10,1883160,888000,27940,841860,1,1,1.07,1.09,14,11534336,573571072,207618048,274726912,63208
/lvm/fsa-10G-ext4,10190100,6436016,3,102,1883160,884512,27940,841896,1,0.92,1.05,1.09,3578,7485784064,7485784064,2.39384E+11,2.39451E+11,197867154
/lvm/fsa-10G-ext4,10190100,6436016,3,102,1883160,889348,27932,839484,1,1.03,1.03,1.07,14,11534336,7485784064,207618048,274726912,65650
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,878280,27928,849984,1,0.95,1.02,1.06,52,91226112,91226112,2757754880,2824863744,2532460
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,874904,27928,851032,1,0.95,1.01,1.06,14,11534336,91226112,207618048,274726912,53587
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,874760,27928,851184,1,0.96,1.01,1.06,46,78643200,78643200,2355101696,2422210560,1440189
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,871000,27932,852180,1,0.96,1.01,1.06,14,11534336,78643200,207618048,274726912,48686
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,873264,27932,852308,1,0.88,1,1.05,8834,18508414976,18508414976,5.92108E+11,5.92175E+11,388837810
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,888152,27928,842700,1,1,0.99,1.04,14,11534336,18508414976,207618048,274726912,57669
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,881728,27928,845704,1,0.92,0.97,1.03,7235,15155068928,15155068928,4.84801E+11,4.84868E+11,284809074
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,884368,27928,843784,1,1.16,1.02,1.04,14,11534336,15155068928,207618048,274726912,53706
/lvm/fsa-2G-ext3,1998672,1039472,2,25,1883160,881764,27940,846748,1,1.14,1.02,1.04,626,1294991360,1294991360,41278242816,41345351680,26630239
/lvm/fsa-2G-ext3,1998672,1039472,2,25,1883160,885596,27928,844720,1,1.03,1,1.04,14,11534336,1294991360,207618048,274726912,70876
/lvm/fsa-2G-ext4,1998672,1501188,3,22,1883160,879080,27940,847912,1,0.95,0.98,1.03,827,1716518912,1716518912,54767124480,54834233344,53080544
/lvm/fsa-2G-ext4,1998672,1501188,3,22,1883160,881168,27928,848896,1,0.91,0.96,1.02,14,11534336,1716518912,207618048,274726912,67774
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,877736,27928,849016,1,0.91,0.96,1.02,4076,8530165760,8530165760,2.72804E+11,2.72871E+11,172281593
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,885688,27928,844244,1,1,0.98,1.02,14,11534336,8530165760,207618048,274726912,50402
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,885384,27928,844220,1,0.92,0.96,1.01,6654,13936623616,13936623616,4.4581E+11,4.45878E+11,257119761
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,887204,27940,842472,1,1.03,0.99,1.01,14,11534336,13936623616,207618048,274726912,39552
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,884752,27940,842788,1,0.95,0.97,1.01,2493,5210374144,5210374144,1.6657E+11,1.66638E+11,27077214
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,885540,27940,843656,1,0.97,0.97,1.01,14,11534336,5210374144,207618048,274726912,40827
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,882184,27940,843668,1,0.89,0.96,1,2492,5208276992,5208276992,1.66503E+11,1.6657E+11,25927786
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,884424,27940,844728,1,0.93,0.96,1,14,11534336,5208276992,207618048,274726912,56450
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,88428,27928,1648072,1,2.05,1.31,1.12,5690,11914969088,11914969088,3.81118E+11,3.81185E+11,64184861
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,887588,27928,844936,1,1.38,1.26,1.12,14,11534336,11914969088,207618048,274726912,52058
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,887536,27928,844864,1,1.24,1.23,1.11,3160,6609174528,6609174528,2.11332E+11,2.11399E+11,31848696
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,884860,27940,845036,1,1.07,1.19,1.11,14,11534336,6609174528,207618048,274726912,39590
/lvm/fsa-10G-ext3,10190136,55536,2,10,1883160,885124,27940,845100,1,0.99,1.17,1.1,269,546308096,546308096,17320378368,17387487232,3670656
/lvm/fsa-10G-ext3,10190136,55536,2,10,1883160,885884,27932,846148,1,0.99,1.17,1.1,14,11534336,546308096,207618048,274726912,38130
/lvm/fsa-10G-ext4,10190100,6307592,3,97,1883160,880372,27940,846236,1,0.99,1.17,1.1,3506,7334789120,7334789120,2.34552E+11,2.34619E+11,44430212
/lvm/fsa-10G-ext4,10190100,6307592,3,97,1883160,884976,27928,847004,1,0.99,1.14,1.09,14,11534336,7334789120,207618048,274726912,39843
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,882628,27940,847112,1,0.91,1.12,1.09,52,91226112,91226112,2757754880,2824863744,543186
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,881544,27940,848188,1,0.92,1.12,1.09,14,11534336,91226112,207618048,274726912,35110
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,881264,27928,848268,1,0.92,1.12,1.09,46,78643200,78643200,2355101696,2422210560,444946
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,879212,27928,849944,1,0.85,1.1,1.08,14,11534336,78643200,207618048,274726912,43156
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,878908,27940,850120,1,0.78,1.09,1.08,8834,18508414976,18508414976,5.92108E+11,5.92175E+11,103028046
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,886136,27940,842504,1,0.97,1.07,1.07,14,11534336,18508414976,207618048,274726912,77782
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,882796,27928,842580,1,0.97,1.07,1.07,7235,15155068928,15155068928,4.84801E+11,4.84868E+11,86516845
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,885232,27940,842756,1,0.99,1.05,1.06,14,11534336,15155068928,207618048,274726912,40412
/lvm/fsa-2G-ext3,1998672,1052748,2,24,1883160,884424,27940,842736,1,0.91,1.03,1.06,628,1299185664,1299185664,41412460544,41479569408,11272610
/lvm/fsa-2G-ext3,1998672,1052748,2,24,1883160,886472,27928,843792,1,1.09,1.07,1.07,14,11534336,1299185664,207618048,274726912,39598
/lvm/fsa-2G-ext4,1998672,1146376,3,21,1883160,883016,27940,843864,1,1.09,1.07,1.07,647,1339031552,1339031552,42687528960,42754637824,10251364
/lvm/fsa-2G-ext4,1998672,1146376,3,21,1883160,885084,27940,844960,1,1,1.05,1.06,14,11534336,1339031552,207618048,274726912,39692
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,881648,27932,845004,1,1,1.05,1.06,4076,8530165760,8530165760,2.72804E+11,2.72871E+11,49817147
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,886728,27940,843004,1,0.88,1.01,1.04,14,11534336,8530165760,207618048,274726912,62696
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,886476,27940,843124,1,0.81,0.99,1.04,6654,13936623616,13936623616,4.4581E+11,4.45878E+11,74337047
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,885568,27928,841320,1,0.95,0.99,1.04,14,11534336,13936623616,207618048,274726912,52002
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,884644,27928,841516,1,0.95,0.99,1.04,2493,5210374144,5210374144,1.6657E+11,1.66638E+11,26489237
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,886592,27940,842564,1,0.91,0.97,1.03,14,11534336,5210374144,207618048,274726912,39706
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,883380,27932,842560,1,0.91,0.97,1.03,2492,5208276992,5208276992,1.66503E+11,1.6657E+11,26812259
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,885352,27928,843584,1,0.95,0.98,1.03,14,11534336,5208276992,207618048,274726912,44962
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,93884,27928,1640760,1,1.86,1.23,1.11,5690,11914969088,11914969088,3.81118E+11,3.81185E+11,66081351
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,933040,27928,797424,1,1.27,1.19,1.11,14,11534336,11914969088,207618048,274726912,75298
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,932904,27940,797568,1,1.14,1.16,1.1,3160,6609174528,6609174528,2.11332E+11,2.11399E+11,32506961
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,932748,27940,797744,1,1.08,1.15,1.1,14,11534336,6609174528,207618048,274726912,33488
/lvm/fsa-10G-ext3,10190136,78060,2,10,1883160,930452,27940,797872,1,1.07,1.14,1.1,282,573571072,573571072,18192793600,18259902464,4489913
/lvm/fsa-10G-ext3,10190136,78060,2,10,1883160,931072,27928,798916,1,1.07,1.14,1.1,14,11534336,573571072,207618048,274726912,32995
/lvm/fsa-10G-ext4,10190100,6096360,3,92,1883160,927756,27928,798896,1,1.14,1.16,1.1,3379,7068450816,7068450816,2.26029E+11,2.26096E+11,44356250
/lvm/fsa-10G-ext4,10190100,6096360,3,92,1883160,929936,27928,799864,1,1.12,1.15,1.11,14,11534336,7068450816,207618048,274726912,41695
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,926440,27928,800008,1,1.03,1.13,1.1,52,91226112,91226112,2757754880,2824863744,511165
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,925204,27928,801056,1,1.1,1.15,1.1,14,11534336,91226112,207618048,274726912,39358
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,925048,27940,801176,1,1.1,1.15,1.1,46,78643200,78643200,2355101696,2422210560,460114
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,923072,27940,802928,1,1.02,1.13,1.1,14,11534336,78643200,207618048,274726912,39142
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,922916,27928,803048,1,0.93,1.11,1.09,8834,18508414976,18508414976,5.92108E+11,5.92175E+11,104342106
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,925632,27940,803372,1,1.06,1.09,1.09,14,11534336,18508414976,207618048,274726912,54894
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,922212,27928,803384,1,0.97,1.07,1.08,7235,15155068928,15155068928,4.84801E+11,4.84868E+11,81433244
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,924264,27940,804384,1,0.94,1.03,1.06,14,11534336,15155068928,207618048,274726912,55829
/lvm/fsa-2G-ext3,1998672,834012,2,23,1883160,920920,27940,804480,1,0.86,1.01,1.06,518,1068498944,1068498944,34030485504,34097594368,9803265
/lvm/fsa-2G-ext3,1998672,834012,2,23,1883160,920768,27928,805388,1,0.89,1.01,1.06,14,11534336,1068498944,207618048,274726912,32836
/lvm/fsa-2G-ext4,1998672,955920,3,19,1883160,913280,27940,813228,1,0.89,1.01,1.06,556,1148190720,1148190720,36580622336,36647731200,10027898
/lvm/fsa-2G-ext4,1998672,955920,3,19,1883160,921632,27940,806700,1,0.85,1,1.05,14,11534336,1148190720,207618048,274726912,38893
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,918188,27928,806688,1,0.94,1.01,1.05,4076,8530165760,8530165760,2.72804E+11,2.72871E+11,53849309
/lvm/fsa-50G-ext3,51475068,4428488,2,142,1883160,920264,27940,807728,1,0.98,1.01,1.05,14,11534336,8530165760,207618048,274726912,56855
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,920404,27940,807736,1,0.9,1,1.04,6654,13936623616,13936623616,4.4581E+11,4.45878E+11,77624781
/lvm/fsa-50G-ext4,51474912,11054908,3,303,1883160,918848,27928,808832,1,0.95,0.99,1.04,14,11534336,13936623616,207618048,274726912,35934
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,913208,27928,809024,1,0.96,0.99,1.04,2493,5210374144,5210374144,1.6657E+11,1.66638E+11,25404322
/lvm/fsa-5G-ext3,5029504,4775952,2,69,1883160,917788,27932,809880,1,0.97,0.99,1.04,14,11534336,5210374144,207618048,274726912,59433
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,915368,27928,810040,1,0.97,0.99,1.04,2492,5208276992,5208276992,1.66503E+11,1.6657E+11,24895014
/lvm/fsa-5G-ext4,5029504,4807744,3,78,1883160,916136,27940,810916,1,1.13,1.02,1.05,14,11534336,5208276992,207618048,274726912,32123
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,93516,27928,1638132,1,1.76,1.23,1.12,5690,11914969088,11914969088,3.81118E+11,3.81185E+11,63421547
/lvm/fsa-100G-ext3,103081248,7791324,2,218,1883160,879224,27928,848580,1,1.32,1.2,1.12,14,11534336,11914969088,207618048,274726912,59890
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,879228,27940,848560,1,1.3,1.2,1.12,3160,6609174528,6609174528,2.11332E+11,2.11399E+11,34169768
/lvm/fsa-100G-ext4,103080888,4468336,3,182,1883160,886180,27928,841172,1,1.15,1.18,1.12,14,11534336,6609174528,207618048,274726912,37671
/lvm/fsa-10G-ext3,10190136,66236,2,10,1883160,880168,27928,841216,1,1.14,1.17,1.12,276,560988160,560988160,17790140416,17857249280,3743139
/lvm/fsa-10G-ext3,10190136,66236,2,10,1883160,884832,27940,842200,1,1.13,1.17,1.11,14,11534336,560988160,207618048,274726912,35902
/lvm/fsa-10G-ext4,10190100,5736552,3,87,1883160,881388,27940,842360,1,1.04,1.15,1.11,3197,6686769152,6686769152,2.13815E+11,2.13882E+11,41142677
/lvm/fsa-10G-ext4,10190100,5736552,3,87,1883160,883548,27940,843208,1,0.94,1.11,1.1,14,11534336,6686769152,207618048,274726912,37506
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,880076,27940,843364,1,0.86,1.1,1.09,52,91226112,91226112,2757754880,2824863744,495903
/lvm/fsa-1G-ext3,999320,7504,2,52,1883160,878220,27940,845148,1,0.87,1.09,1.09,14,11534336,91226112,207618048,274726912,49233
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,877936,27940,845232,1,0.89,1.09,1.09,46,78643200,78643200,2355101696,2422210560,598557
/lvm/fsa-1G-ext4,999320,5772,3,29,1883160,876888,27940,846268,1,0.89,1.09,1.09,14,11534336,78643200,207618048,274726912,38397
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,868832,27940,854148,1,0.81,1.08,1.09,8834,18508414976,18508414976,5.92108E+11,5.92175E+11,97634060
/lvm/fsa-20G-ext3,20511356,13059852,2,229,1883160,888268,27928,837732,1,0.95,1.04,1.07,14,11534336,18508414976,207618048,274726912,57866
/lvm/fsa-20G-ext4,20511312,12879392,3,242,1883160,884808,27940,837900,1,0.87,1.02,1.07,7235,15155068928,15155068928,4.84801E+11,4.84868E+11,77447682
