index,date,open,low,high,close,open,low,high,close,vol,y-1day_high
, 2014/11/06,1639.93,1625.99,1643.19,1635.96,1639.93,1625.99,1643.19,1635.96,40193344,1667.7
, 2014/11/07,1637.14,1633.03,1667.7,1640.32,1637.14,1633.03,1667.7,1640.32,67293592,1689.05
, 2014/11/10,1671.22,1657.14,1689.05,1689.02,1671.22,1657.14,1689.05,1689.02,85562448,1740.92
, 2014/11/11,1701.22,1693.24,1740.92,1710.88,1701.22,1693.24,1740.92,1710.88,133757328,1731.33
, 2014/11/12,1699.2,1693.38,1731.33,1731.02,1699.2,1693.38,1731.33,1731.02,66017564,1750.84
, 2014/11/13,1734.17,1720.73,1750.84,1726.34,1734.17,1720.73,1750.84,1726.34,79968936,1729.72
, 2014/11/14,1719.58,1706.84,1729.72,1728.81,1719.58,1706.84,1729.72,1728.81,61248756,1758.99
, 2014/11/17,1758.99,1706.94,1758.99,1708.1,1758.99,1706.94,1758.99,1708.1,58158952,1709.28
, 2014/11/18,1709.14,1676.45,1709.28,1679.42,1709.14,1676.45,1709.28,1679.42,55117408,1681.97
, 2014/11/19,1675.84,1667.9,1681.97,1671.65,1675.84,1667.9,1681.97,1671.65,40782352,1683.61
, 2014/11/20,1667.14,1662.72,1683.61,1676.6,1667.14,1662.72,1683.61,1676.6,37440840,1717.3
, 2014/11/21,1676.39,1669.18,1717.3,1714.71,1676.39,1669.18,1717.3,1714.71,53649568,1772.89
, 2014/11/24,1729.27,1722.71,1772.89,1758.1,1729.27,1722.71,1772.89,1758.1,104986368,1780.56
, 2014/11/25,1757.68,1752.38,1780.56,1777.67,1757.68,1752.38,1780.56,1777.67,73081584,1821.1
, 2014/11/26,1786.93,1786.56,1821.1,1820.49,1786.93,1786.56,1821.1,1820.49,93444128,1853.42
, 2014/11/27,1834.25,1825.35,1853.42,1853,1834.25,1825.35,1853.42,1853,108472904,1915.81
, 2014/11/28,1853.55,1846.15,1915.81,1914.44,1853.55,1846.15,1915.81,1914.44,162358432,1968.91
, 2014/12/01,1936.81,1916.63,1968.91,1920.38,1936.81,1916.63,1968.91,1920.38,156151216,2040.47
, 2014/12/02,1910.37,1909.37,2040.47,2021.54,1910.37,1909.37,2040.47,2021.54,153263424,2107.68
, 2014/12/03,2031.13,1999.73,2107.68,2037.59,2031.13,1999.73,2107.68,2037.59,191690064,2161.39
, 2014/12/04,2043.47,2032.41,2161.39,2160.66,2043.47,2032.41,2161.39,2160.66,172271088,2259.51
, 2014/12/05,2201.82,2115.42,2259.51,2200.25,2201.82,2115.42,2259.51,2200.25,225317392,2317.55
, 2014/12/08,2187.5,2160.48,2317.55,2298.85,2187.5,2160.48,2317.55,2298.85,199081904,2402.13
, 2014/12/09,2283.16,2149.6,2402.13,2182.69,2283.16,2149.6,2402.13,2182.69,269266720,2263.99
, 2014/12/10,2198.84,2111.88,2263.99,2254.82,2198.84,2111.88,2263.99,2254.82,190027968,2269.49
, 2014/12/11,2211.54,2190.25,2269.49,2193.54,2211.54,2190.25,2269.49,2193.54,146047936,2250.57
, 2014/12/12,2186.74,2176.32,2250.57,2193.29,2186.74,2176.32,2250.57,2193.29,111528816,2208.66
, 2014/12/15,2170.28,2139.47,2208.66,2201.54,2170.28,2139.47,2208.66,2201.54,108687328,2299.38
, 2014/12/16,2205.88,2195.5,2299.38,2299.28,2205.88,2195.5,2299.38,2299.28,148175904,2392.57
, 2014/12/17,2326.85,2307.18,2392.57,2383.95,2326.85,2307.18,2392.57,2383.95,211362800,2413.68
, 2014/12/18,2389.84,2343.74,2413.68,2364.04,2389.84,2343.74,2413.68,2364.04,158621504,2408.48
, 2014/12/19,2366.45,2304.61,2408.48,2390.28,2366.45,2304.61,2408.48,2390.28,158438192,2479.11
, 2014/12/22,2393.04,2375.91,2479.11,2426.68,2393.04,2375.91,2479.11,2426.68,218155712,2462.07
, 2014/12/23,2392.61,2360.72,2462.07,2374.95,2392.61,2360.72,2462.07,2374.95,135946496,2388.41
, 2014/12/24,2381.41,2238.65,2388.41,2270.88,2381.41,2238.65,2388.41,2270.88,123596992,2360.21
, 2014/12/25,2295.22,2263.42,2360.21,2359.66,2295.22,2263.42,2360.21,2359.66,121259720,2471.05
, 2014/12/26,2365.03,2357.67,2471.05,2464.82,2365.03,2357.67,2471.05,2464.82,152092880,2557.38
, 2014/12/29,2533.99,2437.75,2557.38,2481.66,2533.99,2437.75,2557.38,2481.66,184581664,2550.46
, 2014/12/30,2481.08,2464.43,2550.46,2523.63,2481.08,2464.43,2550.46,2523.63,149464000,2590.09
, 2014/12/31,2529.58,2507.94,2590.09,2581.57,2529.58,2507.94,2590.09,2581.57,154675808,2678.44
, 2015/01/05,2612.85,2583.55,2678.44,2649.64,2612.85,2583.55,2678.44,2649.64,182425568,2691.49
, 2015/01/06,2616.29,2591.83,2691.49,2629.4,2616.29,2591.83,2691.49,2629.4,173440000,2668.84
, 2015/01/07,2608.88,2598.89,2668.84,2635.23,2608.88,2598.89,2668.84,2635.23,128317720,2656.75
, 2015/01/08,2647.82,2551.82,2656.75,2558.11,2647.82,2551.82,2656.75,2558.11,118367912,2692.61
, 2015/01/09,2554.29,2540.34,2692.61,2569.02,2554.29,2540.34,2692.61,2569.02,156209504,2596.27
, 2015/01/12,2565.74,2499.87,2596.27,2543.85,2565.74,2499.87,2596.27,2543.85,119183584,2567.62
, 2015/01/13,2537.98,2512.86,2567.62,2527.83,2537.98,2512.86,2567.62,2527.83,77079080,2569.45
, 2015/01/14,2539.25,2508.66,2569.45,2534.23,2539.25,2508.66,2569.45,2534.23,84122312,2633.4
, 2015/01/15,2534.77,2516.61,2633.4,2632.89,2534.77,2516.61,2633.4,2632.89,111923168,2685.31
, 2015/01/16,2642.74,2626.82,2685.31,2653.03,2642.74,2626.82,2685.31,2653.03,134951184,2512.58
, 2015/01/19,2448.93,2399.44,2512.58,2410.2,2448.93,2399.44,2512.58,2410.2,140163568,2439.25
, 2015/01/20,2381.14,2355.26,2439.25,2403.72,2381.14,2355.26,2439.25,2403.72,137476640,2553.7
, 2015/01/21,2425.26,2414.89,2553.7,2542.32,2425.26,2414.89,2553.7,2542.32,148800480,2557.7
, 2015/01/22,2546.7,2504.07,2557.7,2544.31,2546.7,2504.07,2557.7,2544.31,113708776,2612.93
, 2015/01/23,2556.91,2543.46,2612.93,2564.51,2556.91,2543.46,2612.93,2564.51,124551352,2565.36
, 2015/01/26,2563.91,2528.08,2565.36,2562.36,2563.91,2528.08,2565.36,2562.36,95979472,2574.33
, 2015/01/27,2570.43,2473.81,2574.33,2522.1,2570.43,2473.81,2574.33,2522.1,116542880,2534.58
, 2015/01/28,2497.05,2476.28,2534.58,2486.28,2497.05,2476.28,2534.58,2486.28,86356384,2465.31
, 2015/01/29,2444.4,2419.99,2465.31,2442.04,2444.4,2419.99,2465.31,2442.04,81404968,2471.23
, 2015/01/30,2456.05,2400.63,2471.23,2405.38,2456.05,2400.63,2471.23,2405.38,76591152,2376.43
, 2015/02/02,2337.2,2329.15,2376.43,2332.53,2337.2,2329.15,2376.43,2332.53,84676896,2413.01
, 2015/02/03,2362.41,2335.11,2413.01,2405.76,2362.41,2335.11,2413.01,2405.76,82274656,2439.61
, 2015/02/04,2412.75,2370.57,2439.61,2372.46,2412.75,2370.57,2439.61,2372.46,77531360,2456.57
, 2015/02/05,2456.38,2348.45,2456.57,2348.92,2456.38,2348.45,2456.57,2348.92,110713248,2366.33
, 2015/02/06,2335.36,2303.11,2366.33,2325.24,2335.36,2303.11,2366.33,2325.24,76931112,2392.82
, 2015/02/09,2319.24,2311.8,2392.82,2366.77,2319.24,2311.8,2392.82,2366.77,73903384,2409.02
, 2015/02/10,2363.16,2355.14,2409.02,2403.55,2363.16,2355.14,2409.02,2403.55,68862032,2423.35
, 2015/02/11,2408.08,2395.2,2423.35,2415.13,2408.08,2395.2,2423.35,2415.13,50538984,2425.63
, 2015/02/12,2415.14,2384.49,2425.63,2416.45,2415.14,2384.49,2425.63,2416.45,60662360,2464.08
, 2015/02/13,2426.95,2415.42,2464.08,2427.47,2426.95,2415.42,2464.08,2427.47,83793480,2437.84
, 2015/02/16,2427.17,2413.6,2437.84,2431.21,2427.17,2413.6,2437.84,2431.21,62608116,2464.52
, 2015/02/17,2437.69,2437.69,2464.52,2445.26,2437.69,2437.69,2464.52,2445.26,60010572,2448.2
, 2015/02/25,2448.2,2395.53,2448.2,2407.46,2448.2,2395.53,2448.2,2407.46,63987384,2482.44
, 2015/02/26,2401.14,2382.69,2482.44,2478.06,2401.14,2382.69,2482.44,2478.06,94707064,2498.7
, 2015/02/27,2476.49,2466.83,2498.7,2474.6,2476.49,2466.83,2498.7,2474.6,85651920,2498.72
, 2015/03/02,2495.57,2459.42,2498.72,2479.24,2495.57,2459.42,2498.72,2479.24,88052520,2462
, 2015/03/03,2462,2395.83,2462,2396.8,2462,2395.83,2462,2396.8,91274744,2416.22
, 2015/03/04,2403.86,2378.93,2416.22,2397.99,2403.86,2378.93,2416.22,2397.99,64295284,2382.89
, 2015/03/05,2379.73,2344.95,2382.89,2366.9,2379.73,2344.95,2382.89,2366.9,77773296,2393.74
, 2015/03/06,2370.88,2366.02,2393.74,2371.62,2370.88,2366.02,2393.74,2371.62,64804204,2443.2
, 2015/03/09,2352.22,2321.26,2443.2,2429.87,2352.22,2321.26,2443.2,2429.87,106195712,2424.15
, 2015/03/10,2413.84,2390.6,2424.15,2395.43,2413.84,2390.6,2424.15,2395.43,78435584,2444.66
, 2015/03/11,2401.26,2399.54,2444.66,2408.5,2401.26,2399.54,2444.66,2408.5,70074192,2505.63
, 2015/03/12,2444.42,2423.43,2505.63,2485.11,2444.42,2423.43,2505.63,2485.11,124778200,2532.15
, 2015/03/13,2494.35,2477.4,2532.15,2495.28,2494.35,2477.4,2532.15,2495.28,104205944,2551.44
, 2015/03/16,2512.35,2485.29,2551.44,2550.86,2512.35,2485.29,2551.44,2550.86,104132080,2586.43
, 2015/03/17,2576.41,2556.47,2586.43,2583.2,2576.41,2556.47,2586.43,2583.2,132092048,2649.82
, 2015/03/18,2595.74,2592.26,2649.82,2649.64,2595.74,2592.26,2649.82,2649.64,147958816,2649
, 2015/03/19,2649,2613.76,2649,2630.24,2649,2613.76,2649,2630.24,133595872,2710.13
, 2015/03/20,2642.8,2617.07,2710.13,2680.68,2642.8,2617.07,2710.13,2680.68,153754992,2724.64
, 2015/03/23,2700.16,2690.48,2724.64,2720.67,2700.16,2690.48,2724.64,2720.67,142091936,2720.03
, 2015/03/24,2719.51,2649.62,2720.03,2683.65,2719.51,2649.62,2720.03,2683.65,153617584,2691.24
, 2015/03/25,2674.35,2626.66,2691.24,2649.16,2674.35,2626.66,2691.24,2649.16,132270400,2714.63
, 2015/03/26,2637.53,2621.45,2714.63,2687.76,2637.53,2621.45,2714.63,2687.76,133442928,2715.01
, 2015/03/27,2693.19,2664.86,2715.01,2689.24,2693.19,2664.86,2715.01,2689.24,119869376,2793.41
, 2015/03/30,2716.43,2704.8,2793.41,2784.46,2716.43,2704.8,2793.41,2784.46,181383664,2860.24
, 2015/03/31,2826.63,2744.93,2860.24,2754.66,2826.63,2744.93,2860.24,2754.66,175833712,2810.65
, 2015/04/01,2758.96,2751.37,2810.65,2799.45,2758.96,2751.37,2810.65,2799.45,125281320,2824.82
, 2015/04/02,2821.21,2746.3,2824.82,2781.64,2821.21,2746.3,2824.82,2781.64,122184736,2817.62
, 2015/04/03,2771.03,2764.35,2817.62,2817.18,2771.03,2764.35,2817.62,2817.18,112969248,2889.86
, 2015/04/07,2854.41,2838.89,2889.86,2889.45,2854.41,2838.89,2889.86,2889.45,160139440,2960.65
, 2015/04/08,2907.58,2879.97,2960.65,2952.08,2907.58,2879.97,2960.65,2952.08,179853840,3021.85
, 2015/04/09,2973.81,2914.69,3021.85,2931.77,2973.81,2914.69,3021.85,2931.77,176764480,2992.41
, 2015/04/10,2925.93,2911.46,2992.41,2986.61,2925.93,2911.46,2992.41,2986.61,141215952,3059.77
, 2015/04/13,3040.01,3016.96,3059.77,3041.12,3040.01,3016.96,3059.77,3041.12,169339584,3074.67
, 2015/04/14,3057.41,3013.31,3074.67,3052.41,3057.41,3013.31,3074.67,3052.41,162300368,3119.48
, 2015/04/15,3054.02,3039.25,3119.48,3053.3,3054.02,3039.25,3119.48,3053.3,179025936,3183.58
, 2015/04/16,3045.85,3033.25,3183.58,3183.3,3045.85,3033.25,3183.58,3183.3,171967552,3271.57
, 2015/04/17,3251.98,3216.21,3271.57,3235.33,3251.98,3216.21,3271.57,3235.33,207659936,3296.18
, 2015/04/20,3267.85,3146.84,3296.18,3164.46,3267.85,3146.84,3296.18,3164.46,265976128,3214.89
, 2015/04/21,3163.29,3135.22,3214.89,3214.36,3163.29,3135.22,3214.89,3214.36,184427696,3300.84
, 2015/04/22,3219.7,3204.44,3300.84,3299.22,3219.7,3204.44,3300.84,3299.22,201738064,3313.81
, 2015/04/23,3311.07,3245.76,3313.81,3273.4,3311.07,3245.76,3313.81,3273.4,177137936,3250.23
, 2015/04/24,3226.38,3161.97,3250.23,3223.96,3226.38,3161.97,3250.23,3223.96,185135936,3313.25
, 2015/04/27,3257.97,3257.97,3313.25,3308.45,3257.97,3257.97,3313.25,3308.45,200266976,3370.03
, 2015/04/28,3309.53,3255.77,3370.03,3282.33,3309.53,3255.77,3370.03,3282.33,266042864,3304.71
, 2015/04/29,3268.52,3243.54,3304.71,3283.28,3268.52,3243.54,3304.71,3283.28,146666288,3309.42
, 2015/04/30,3290.58,3249.25,3309.42,3250.49,3290.58,3249.25,3309.42,3250.49,146288272,3273.15
, 2015/05/04,3250.12,3204.31,3273.15,3272,3250.12,3204.31,3273.15,3272,133270952,3270.96
, 2015/05/05,3266.81,3132.94,3270.96,3148.81,3266.81,3132.94,3270.96,3148.81,170607776,3244.6
, 2015/05/06,3175.89,3110.11,3244.6,3139.02,3175.89,3110.11,3244.6,3139.02,147991136,3142.14
, 2015/05/07,3116.79,3093.73,3142.14,3094.88,3116.79,3093.73,3142.14,3094.88,109440928,3138.66
, 2015/05/08,3126,3045.01,3138.66,3110.45,3126,3045.01,3138.66,3110.45,103278168,3169.87
, 2015/05/11,3112.24,3075.2,3169.87,3169.13,3112.24,3075.2,3169.87,3169.13,133766656,3200.18
, 2015/05/12,3162.67,3136.46,3200.18,3188.31,3162.67,3136.46,3200.18,3188.31,130813056,3188.96
, 2015/05/13,3188.06,3122.34,3188.96,3141.3,3188.06,3122.34,3188.96,3141.3,117305504,3153.75
, 2015/05/14,3136.13,3107.68,3153.75,3128.57,3136.13,3107.68,3153.75,3128.57,105338704,3124.61
, 2015/05/15,3122.89,3044.85,3124.61,3060.41,3122.89,3044.85,3124.61,3060.41,109993192,3045.59
, 2015/05/18,3032.71,2997.13,3045.59,2998.39,3032.71,2997.13,3045.59,2998.39,87041728,3127
, 2015/05/19,2996.84,2996.72,3127,3116.09,2996.84,2996.72,3127,3116.09,111206624,3181.54
, 2015/05/20,3127.57,3105.63,3181.54,3122.85,3127.57,3105.63,3181.54,3122.85,124557328,3156.49
, 2015/05/21,3132.34,3111,3156.49,3150.9,3132.34,3111,3156.49,3150.9,94755784,3249.52
, 2015/05/22,3180.39,3170.45,3249.52,3248.86,3180.39,3170.45,3249.52,3248.86,150021104,3350.52
, 2015/05/25,3263.96,3263.96,3350.52,3349.95,3263.96,3263.96,3350.52,3349.95,158585712,3390.29
, 2015/05/26,3382.76,3320.15,3390.29,3386.59,3382.76,3320.15,3390.29,3386.59,147894688,3404.76
, 2015/05/27,3390.98,3327.24,3404.76,3344.74,3390.98,3327.24,3404.76,3344.74,147470544,3350.22
, 2015/05/28,3336.7,3120.97,3350.22,3124.62,3336.7,3120.97,3350.22,3124.62,178255200,3161.58
, 2015/05/29,3127.64,3036.96,3161.58,3111.33,3127.64,3036.96,3161.58,3111.33,133784400,3250.6
, 2015/06/01,3114.79,3082.16,3250.6,3244.32,3114.79,3082.16,3250.6,3244.32,141023376,3269.22
, 2015/06/02,3240.8,3201.22,3269.22,3258.31,3240.8,3201.22,3269.22,3258.31,134800528,3259.71
, 2015/06/03,3251.91,3193.54,3259.71,3238.43,3251.91,3193.54,3259.71,3238.43,128306976,3316.5
, 2015/06/04,3244.46,3113.22,3316.5,3299.03,3244.46,3113.22,3316.5,3299.03,184567936,3365.59
, 2015/06/05,3349.57,3234.25,3365.59,3303.99,3349.57,3234.25,3365.59,3303.99,188145648,3469.22
, 2015/06/08,3333.83,3308.3,3469.22,3458.71,3333.83,3308.3,3469.22,3458.71,248254048,3494.82
, 2015/06/09,3494.82,3376.02,3494.82,3414,3494.82,3376.02,3494.82,3414,220448560,3415.28
, 2015/06/10,3362.81,3338.68,3415.28,3370.38,3362.81,3338.68,3415.28,3370.38,155294688,3383.49
, 2015/06/11,3369,3313.59,3383.49,3347.12,3369,3313.59,3383.49,3347.12,138073856,3374.81
, 2015/06/12,3364.44,3319.2,3374.81,3350.25,3364.44,3319.2,3374.81,3350.25,145262256,3366.84
, 2015/06/15,3359.71,3254.62,3366.84,3262.48,3359.71,3254.62,3366.84,3262.48,167322560,3275.47
, 2015/06/16,3233.15,3149.08,3275.47,3179.65,3233.15,3149.08,3275.47,3179.65,155969904,3222.44
, 2015/06/17,3198.14,3144.49,3222.44,3211.71,3198.14,3144.49,3222.44,3211.71,159571568,3183.23
, 2015/06/18,3183.23,3067.48,3183.23,3068.49,3183.23,3067.48,3183.23,3068.49,137345040,3067.82
, 2015/06/19,3030.22,2900.79,3067.82,2903.06,3030.22,2900.79,3067.82,2903.06,131783920,3007.63
, 2015/06/23,2907.07,2822.47,3007.63,3003.16,2907.07,2822.47,3007.63,3003.16,135617648,3052.11
, 2015/06/24,3009.77,2962.65,3052.11,3045.24,3009.77,2962.65,3052.11,3045.24,141585888,3082.56
, 2015/06/25,3069.4,2929.11,3082.56,2943.99,3069.4,2929.11,3082.56,2943.99,160158304,2953.96
, 2015/06/26,2875.12,2678.77,2953.96,2736.7,2875.12,2678.77,2953.96,2736.7,183355808,2822.11
, 2015/06/29,2802.77,2530.83,2822.11,2678.37,2802.77,2530.83,2822.11,2678.37,212018720,2872.51
, 2015/06/30,2678.63,2628,2872.51,2870.03,2678.63,2628,2872.51,2870.03,219592304,2872.91
, 2015/07/01,2823.94,2721.48,2872.91,2736.85,2823.94,2721.48,2872.91,2736.85,169957696,2805.67
, 2015/07/02,2767.99,2611.86,2805.67,2714.25,2767.99,2611.86,2805.67,2714.25,209045760,2738.66
, 2015/07/03,2674.56,2511.16,2738.66,2582.27,2674.56,2511.16,2738.66,2582.27,184361920,2807.75
, 2015/07/06,2807.75,2649.56,2807.75,2750,2807.75,2649.56,2807.75,2750,344834272,2825.49
, 2015/07/07,2682.5,2612.11,2825.49,2812.45,2682.5,2612.11,2825.49,2812.45,350314784,2760.52
, 2015/07/08,2596.71,2546.46,2760.52,2608.98,2596.71,2546.46,2760.52,2608.98,377459392,2828.75
, 2015/07/09,2575.34,2493.64,2828.75,2781.08,2575.34,2493.64,2828.75,2781.08,271176768,2997.6
, 2015/07/10,2749.12,2717.71,2997.6,2898.41,2749.12,2717.71,2997.6,2898.41,296251840,2949.2
, 2015/07/13,2855.7,2805.91,2949.2,2869.05,2855.7,2805.91,2949.2,2869.05,233341056,2843.25
, 2015/07/14,2821.97,2717.03,2843.25,2763.07,2821.97,2717.03,2843.25,2763.07,194368416,2779.95
, 2015/07/15,2725.92,2665.95,2779.95,2757.95,2725.92,2665.95,2779.95,2757.95,185948032,2780
, 2015/07/16,2754.83,2708.72,2780,2742.85,2754.83,2708.72,2780,2742.85,135246160,2834.18
, 2015/07/17,2756.87,2723.74,2834.18,2807.06,2756.87,2723.74,2834.18,2807.06,130241112,2815.7
, 2015/07/20,2798.56,2766.94,2815.7,2783.76,2798.56,2766.94,2815.7,2783.76,130862496,2799.82
, 2015/07/21,2757.66,2743.15,2799.82,2772.77,2757.66,2743.15,2799.82,2772.77,115826576,2771
, 2015/07/22,2757.28,2721.35,2771,2739.79,2757.28,2721.35,2771,2739.79,106654528,2796.37
, 2015/07/23,2741.42,2736.38,2796.37,2790.76,2741.42,2736.38,2796.37,2790.76,113582040,2807.62
, 2015/07/24,2794.05,2735.3,2807.62,2741.04,2794.05,2735.3,2807.62,2741.04,123928912,2715.36
, 2015/07/27,2698.8,2491.12,2715.36,2493.29,2698.8,2491.12,2715.36,2493.29,136645104,2531.23
, 2015/07/28,2427.03,2400.87,2531.23,2485.67,2427.03,2400.87,2531.23,2485.67,140338848,2535.6
, 2015/07/29,2496.9,2459.08,2535.6,2531.44,2496.9,2459.08,2535.6,2531.44,93078152,2548.27
, 2015/07/30,2525.08,2459.92,2548.27,2467.37,2525.08,2459.92,2548.27,2467.37,86949824,2490.66
, 2015/07/31,2452.05,2432.49,2490.66,2461.24,2452.05,2432.49,2490.66,2461.24,74725376,2479.95
, 2015/08/03,2433.24,2419.85,2479.95,2479.72,2433.24,2419.85,2479.95,2479.72,88073408,2535.28
, 2015/08/04,2476.16,2462.73,2535.28,2534.71,2476.16,2462.73,2535.28,2534.71,66032316,2537.35
, 2015/08/05,2529.13,2485.6,2537.35,2487.06,2529.13,2485.6,2537.35,2487.06,62889672,2505.53
, 2015/08/06,2452.53,2446.96,2505.53,2467.52,2452.53,2446.96,2505.53,2467.52,47800048,2520.04
, 2015/08/07,2489.81,2479.25,2520.04,2503.8,2489.81,2479.25,2520.04,2503.8,57563240,2626.36
, 2015/08/10,2527.62,2517.95,2626.36,2617.66,2527.62,2517.95,2626.36,2617.66,109626616,2623.84
, 2015/08/11,2612.95,2578.65,2623.84,2590.71,2612.95,2578.65,2623.84,2590.71,99584256,2598.51
, 2015/08/12,2562.68,2557.26,2598.51,2561.13,2562.68,2557.26,2598.51,2561.13,75352528,2585.92
, 2015/08/13,2562.87,2522.35,2585.92,2580.78,2562.87,2522.35,2585.92,2580.78,70080744,2592.17
, 2015/08/14,2588.43,2565.59,2592.17,2577.04,2588.43,2565.59,2592.17,2577.04,72941568,2561.96
, 2015/08/17,2560.37,2524.13,2561.96,2550.47,2560.37,2524.13,2561.96,2550.47,71133816,2572.21
, 2015/08/18,2554.08,2405.83,2572.21,2407.97,2554.08,2405.83,2572.21,2407.97,101248712,2431.61
, 2015/08/19,2379.21,2326.24,2431.61,2430.28,2379.21,2326.24,2431.61,2430.28,90485320,2421.03
, 2015/08/20,2406.57,2356.33,2421.03,2356.92,2406.57,2356.33,2421.03,2356.92,68346856,2362.84
, 2015/08/21,2336.45,2261.31,2362.84,2271.36,2336.45,2261.31,2362.84,2271.36,78467552,2203.63
, 2015/08/24,2195.46,2046.84,2203.63,2058.25,2195.46,2046.84,2203.63,2058.25,115420384,2044.56
, 2015/08/25,1947.14,1890.38,2044.56,1914.05,1947.14,1890.38,2044.56,1914.05,118569576,2028.4
, 2015/08/26,1930.2,1874.22,2028.4,1942.45,1930.2,1874.22,2028.4,1942.45,124111792,2095.46
, 2015/08/27,1989.59,1957.74,2095.46,2094.72,1989.59,1957.74,2095.46,2094.72,116585472,2167.9
, 2015/08/28,2120.36,2097.78,2167.9,2159.96,2120.36,2097.78,2167.9,2159.96,115299856,2214.11
, 2015/08/31,2135.6,2071.41,2214.11,2210.45,2135.6,2071.41,2214.11,2210.45,117193056,2239.46
, 2015/09/01,2155.96,2103.48,2239.46,2230.32,2155.96,2103.48,2239.46,2230.32,158310336,2248.77
, 2015/09/02,2143.24,2137.19,2248.77,2243.63,2143.24,2137.19,2248.77,2243.63,166061440,2247.44
, 2015/09/07,2215.18,2127.48,2247.44,2133.98,2215.18,2127.48,2247.44,2133.98,85672056,2185.4
, 2015/09/08,2115.9,2084.03,2185.4,2180.13,2115.9,2084.03,2185.4,2180.13,61980416,2225.27
, 2015/09/09,2186.37,2175.77,2225.27,2211.2,2186.37,2175.77,2225.27,2211.2,76962976,2218.14
, 2015/09/10,2183.61,2175.37,2218.14,2208.48,2183.61,2175.37,2218.14,2208.48,53035320,2218.82
, 2015/09/11,2199.58,2180.23,2218.82,2195.39,2199.58,2180.23,2218.82,2195.39,36221968,2228.96
, 2015/09/14,2205.71,2126.29,2228.96,2228.15,2205.71,2126.29,2228.96,2228.15,84785360,2188.36
, 2015/09/15,2179.24,2142.02,2188.36,2175.17,2179.24,2142.02,2188.36,2175.17,55484328,2277.58
, 2015/09/16,2161.01,2142.2,2277.58,2241.95,2161.01,2142.2,2277.58,2241.95,56026548,2260.85
, 2015/09/17,2223.4,2194.03,2260.85,2194.82,2223.4,2194.03,2260.85,2194.82,55842888,2226.75
, 2015/09/18,2204.58,2192.27,2226.75,2198.99,2204.58,2192.27,2226.75,2198.99,36074300,2220.02
, 2015/09/21,2185.08,2176.66,2220.02,2214.45,2185.08,2176.66,2220.02,2214.45,36901512,2259.07
, 2015/09/22,2217.78,2210.49,2259.07,2237.31,2217.78,2210.49,2259.07,2237.31,42563768,2219.24
, 2015/09/23,2208.25,2174.92,2219.24,2178.55,2208.25,2174.92,2219.24,2178.55,34234548,2198.49
, 2015/09/24,2190.31,2170.68,2198.49,2188.09,2190.31,2170.68,2198.49,2188.09,25074852,2191.36
, 2015/09/25,2180.29,2150.02,2191.36,2183.4,2180.29,2150.02,2191.36,2183.4,35992008,2175.97
, 2015/09/28,2169.15,2145.75,2175.97,2169.94,2169.15,2145.75,2175.97,2169.94,20268618,2145.99
, 2015/09/29,2139.8,2114.3,2145.99,2127.2,2139.8,2114.3,2145.99,2127.2,25482560,2161.71
, 2015/09/30,2138.15,2133.88,2161.71,2146.12,2138.15,2133.88,2161.71,2146.12,25026924,2231.24
, 2015/10/08,2231.02,2189.99,2231.24,2191.34,2231.02,2189.99,2231.24,2191.34,39255632,2226.42
, 2015/10/09,2202.13,2195.16,2226.42,2219.29,2202.13,2195.16,2226.42,2219.29,33135222,2308.19
, 2015/10/12,2223.33,2220.63,2308.19,2283.43,2223.33,2220.63,2308.19,2283.43,62354544,2282.04
, 2015/10/13,2268.76,2259.27,2282.04,2270.95,2268.76,2259.27,2282.04,2270.95,36904536,2284.62
, 2015/10/14,2263.59,2252.38,2284.62,2253.91,2263.59,2252.38,2284.62,2253.91,41961464,2297.96
, 2015/10/15,2254.4,2252.33,2297.96,2297.9,2254.4,2252.33,2297.96,2297.9,46942188,2328.3
, 2015/10/16,2310.35,2301.49,2328.3,2323.78,2310.35,2301.49,2328.3,2323.78,60168476,2346.35
, 2015/10/19,2329.4,2303.17,2346.35,2318.47,2329.4,2303.17,2346.35,2318.47,53225380,2337.8
, 2015/10/20,2312.53,2297.75,2337.8,2337.08,2312.53,2297.75,2337.8,2337.08,46698904,2369.37
, 2015/10/21,2338.71,2268.82,2369.37,2340.36,2338.71,2268.82,2369.37,2340.36,97671720,2337.4
, 2015/10/22,2306.07,2297.05,2337.4,2331.79,2306.07,2297.05,2337.4,2331.79,54651780,2350.12
, 2015/10/23,2334.54,2319.77,2350.12,2343.96,2334.54,2319.77,2350.12,2343.96,48854812,2381.71
, 2015/10/26,2366.84,2340.5,2381.71,2350.02,2366.84,2340.5,2381.71,2350.02,52798208,2353.65
, 2015/10/27,2343.87,2302.09,2353.65,2349.9,2343.87,2302.09,2353.65,2349.9,46643220,2342.45
, 2015/10/28,2338.39,2308.55,2342.45,2310.7,2338.39,2308.55,2342.45,2310.7,40939160,2323.45
, 2015/10/29,2317.48,2301.37,2323.45,2307.35,2317.48,2301.37,2323.45,2307.35,29257580,2336.04
, 2015/10/30,2307.76,2298.97,2336.04,2312.97,2307.76,2298.97,2336.04,2312.97,37173556,2310.83
, 2015/11/02,2291.25,2279.47,2310.83,2280.09,2291.25,2279.47,2310.83,2280.09,33098994,2294.42
, 2015/11/03,2283.8,2265.67,2294.42,2271.65,2283.8,2265.67,2294.42,2271.65,27317118,2374.02
